ORDERNUMBER,ORDERLINENUMBER,DATE_ID,PRODUCT_ID,CUSTOMER_ID,QUANTITYORDERED,PRICEEACH,SALES,STATUS,DEALSIZE
10324,6,81,52,12,38,100.0,6832.02,Shipped,Medium
10333,8,47,52,9,24,79.86,1916.64,Shipped,Small
10348,6,80,52,26,29,100.0,7110.8,Shipped,Large
10358,8,49,52,24,30,100.0,5302.8,Shipped,Medium
10370,2,50,52,43,20,100.0,2730.0,Shipped,Small
10382,2,51,52,40,39,100.0,7827.3,Shipped,Large
10411,7,53,52,44,35,59.87,2095.45,Shipped,Small
10424,4,54,52,24,26,59.87,1556.62,In Process,Small
10108,11,99,53,67,44,100.0,5565.12,Shipped,Medium
10122,15,100,53,68,28,100.0,3583.16,Shipped,Medium
10135,12,101,53,40,31,100.0,4705.18,Shipped,Medium
10146,1,230,53,89,29,100.0,4444.54,Shipped,Medium
10159,7,5,53,5,32,100.0,4618.88,Shipped,Medium
10169,7,103,53,43,33,100.0,4910.4,Shipped,Medium
10180,2,7,53,7,44,100.0,5565.12,Shipped,Medium
10191,8,105,53,69,32,100.0,4237.76,Shipped,Medium
10211,7,10,53,10,41,100.0,5673.58,Shipped,Medium
10225,14,107,53,70,35,100.0,5260.15,Shipped,Medium
10238,8,108,53,49,44,100.0,6350.96,Shipped,Medium
10252,4,225,53,10,26,100.0,3559.4,Shipped,Medium
10264,2,231,53,59,20,100.0,2410.6,Shipped,Small
10276,8,111,53,72,48,100.0,5713.92,Shipped,Medium
10287,17,112,53,70,34,100.0,4300.32,Shipped,Medium
10299,2,17,53,17,49,100.0,7947.31,Shipped,Large
10310,15,114,53,69,40,100.0,5356.8,Shipped,Medium
10319,3,115,53,80,45,100.0,7901.1,Shipped,Large
10330,4,228,53,67,50,100.0,6101.0,Shipped,Medium
10342,11,21,53,11,38,100.0,6276.46,Shipped,Medium
10355,2,229,53,24,25,100.0,4203.5,Shipped,Medium
10363,13,116,53,74,28,58.18,1629.04,Shipped,Small
10378,8,185,53,24,49,67.14,3289.86,Shipped,Medium
10390,3,163,53,40,49,100.0,6862.94,Shipped,Medium
10110,9,179,54,78,42,61.29,2574.18,Shipped,Small
10124,8,167,54,85,23,57.73,1327.79,Shipped,Small
10148,2,154,54,43,29,81.25,2356.25,Shipped,Small
10161,1,155,54,79,25,80.54,2013.5,Shipped,Small
10173,15,156,54,87,39,71.98,2807.22,Shipped,Small
10182,12,104,54,40,44,69.84,3072.96,Shipped,Medium
10193,16,171,54,88,25,76.26,1906.5,Shipped,Small
10204,6,106,54,75,45,76.26,3431.7,Shipped,Medium
10213,2,237,54,53,25,83.39,2084.75,Shipped,Small
10227,12,173,54,31,37,57.73,2136.01,Shipped,Small
10241,4,157,54,84,30,66.99,2009.7,Shipped,Small
10267,1,239,54,75,36,75.55,2719.8,Shipped,Small
10279,1,240,54,24,26,60.58,1575.08,Shipped,Small
10288,7,183,54,66,23,73.41,1688.43,Shipped,Small
10302,3,67,54,23,23,72.7,1672.1,Shipped,Small
10311,2,114,54,24,25,66.99,1674.75,Shipped,Small
10332,3,160,54,78,21,100.0,3472.98,Shipped,Medium
10344,5,202,54,68,26,63.43,1649.18,Shipped,Small
10367,9,184,54,4,44,85.25,3751.0,Resolved,Medium
10380,2,177,54,24,24,100.0,4536.0,Shipped,Medium
10407,4,186,54,62,66,66.99,4421.34,On Hold,Medium
10420,7,203,54,21,36,57.73,2078.28,In Process,Small
10110,13,179,55,78,36,85.25,3069.0,Shipped,Medium
10124,12,167,55,85,22,77.9,1713.8,Shipped,Small
10148,6,154,55,43,25,60.26,1506.5,Shipped,Small
10161,5,155,55,79,37,72.76,2692.12,Shipped,Small
10172,3,156,55,14,32,75.69,2422.08,Shipped,Small
10182,16,104,55,40,47,74.22,3488.34,Shipped,Medium
10192,4,105,55,41,37,69.82,2583.34,Shipped,Small
10204,10,106,55,75,20,62.47,1249.4,Shipped,Small
10212,3,139,55,24,41,82.31,3374.71,Shipped,Medium
10226,1,182,55,56,21,60.26,1265.46,Shipped,Small
10241,8,157,55,84,22,76.43,1681.46,Shipped,Small
10267,5,239,55,75,40,80.1,3204.0,Shipped,Medium
10279,5,240,55,24,32,74.96,2398.72,Shipped,Small
10288,11,183,55,66,36,66.14,2381.04,Shipped,Small
10301,1,159,55,86,27,72.02,1944.54,Shipped,Small
10311,6,114,55,24,26,87.45,2273.7,Shipped,Small
10321,3,46,55,22,30,70.55,2116.5,Shipped,Small
10332,4,160,55,78,23,56.84,1307.32,Shipped,Small
10344,7,202,55,68,29,59.53,1726.37,Shipped,Small
10367,10,184,55,4,21,60.37,1267.77,Resolved,Small
10380,3,177,55,24,34,100.0,3441.82,Shipped,Medium
10407,8,186,55,62,26,76.43,1987.18,On Hold,Small
10420,11,203,55,21,60,64.67,3880.2,In Process,Medium
10104,6,135,56,24,35,55.49,1942.15,Shipped,Small
10115,2,144,56,28,47,69.36,3259.92,Shipped,Medium
10127,8,119,56,75,20,60.69,1213.8,Shipped,Small
10141,2,145,56,74,20,54.33,1086.6,Shipped,Small
10152,4,236,56,29,25,65.31,1632.75,Shipped,Small
10165,9,122,56,27,25,69.36,1734.0,Shipped,Small
10176,8,33,56,71,27,68.78,1857.06,Shipped,Small
10184,3,70,56,82,31,60.11,1863.41,Shipped,Small
10195,3,35,56,48,44,66.47,2924.68,Shipped,Small
10207,4,92,56,65,49,46.82,2294.18,Shipped,Small
10220,8,124,56,76,26,56.07,1457.82,Shipped,Small
10230,6,136,56,73,36,54.33,1955.88,Shipped,Small
10246,2,126,56,24,44,52.6,2314.4,Shipped,Small
10259,1,40,56,66,28,46.82,1310.96,Shipped,Small
10271,2,127,56,40,45,64.74,2913.3,Shipped,Small
10282,11,77,56,40,29,46.82,1357.78,Shipped,Small
10292,5,43,56,1,40,53.75,2150.0,Shipped,Small
10305,2,96,56,16,45,61.85,2783.25,Shipped,Small
10314,11,97,56,79,44,53.18,2339.92,Shipped,Small
10324,14,81,56,12,25,69.16,1729.0,Shipped,Small
10336,4,129,56,63,45,100.0,5972.4,Shipped,Medium
10349,4,141,56,75,48,47.4,2275.2,Shipped,Small
10358,14,49,56,24,44,60.76,2673.44,Shipped,Small
10371,12,130,56,40,25,97.27,2431.75,Shipped,Small
10383,2,206,56,24,22,91.76,2018.72,Shipped,Small
10394,2,223,56,24,31,50.29,1558.99,Shipped,Small
10412,2,148,56,24,21,52.6,1104.6,Shipped,Small
10425,1,54,56,15,55,46.82,2575.1,In Process,Small
10107,3,1,57,1,25,100.0,2845.75,Shipped,Small
10120,1,55,57,11,35,98.05,3431.75,Shipped,Medium
10134,3,3,57,3,35,93.54,3273.9,Shipped,Medium
10145,7,4,57,4,43,95.8,4119.4,Shipped,Medium
10159,15,5,57,5,44,100.0,5355.68,Shipped,Medium
10168,2,6,57,6,50,100.0,5747.5,Shipped,Medium
10180,10,7,57,7,48,100.0,5355.36,Shipped,Medium
10188,2,8,57,8,25,100.0,2535.75,Shipped,Small
10201,3,9,57,9,39,100.0,4351.23,Shipped,Medium
10211,15,10,57,10,25,90.16,2254.0,Shipped,Small
10223,2,11,57,11,32,91.29,2921.28,Shipped,Small
10237,8,12,57,12,20,100.0,2299.0,Shipped,Small
10251,3,13,57,13,26,100.0,2637.18,Shipped,Small
10263,3,14,57,14,42,100.0,4307.52,Shipped,Medium
10275,2,15,57,15,21,100.0,2153.76,Shipped,Small
10285,7,16,57,16,34,100.0,3716.88,Shipped,Medium
10299,10,17,57,17,47,100.0,5455.76,Shipped,Medium
10309,6,18,57,18,21,100.0,2650.62,Shipped,Small
10318,2,19,57,19,48,100.0,6437.28,Shipped,Medium
10329,7,20,57,1,30,87.78,2633.4,Shipped,Small
10339,10,59,57,36,27,84.39,2278.53,Shipped,Small
10362,2,62,57,6,50,96.92,4846.0,Shipped,Medium
10374,6,60,57,29,38,100.0,4197.1,Shipped,Medium
10389,1,24,57,38,45,100.0,4597.65,Shipped,Medium
10403,8,25,57,23,46,100.0,5287.7,Shipped,Medium
10417,3,26,57,24,35,100.0,3550.05,Disputed,Medium
10110,15,179,58,78,29,59.37,1721.73,Shipped,Small
10123,1,180,58,47,50,59.87,2993.5,Shipped,Small
10137,1,181,58,2,26,49.81,1295.06,Shipped,Small
10148,8,154,58,43,47,56.85,2671.95,Shipped,Small
10161,7,155,58,79,23,53.33,1226.59,Shipped,Small
10172,5,156,58,14,34,42.76,1453.84,Shipped,Small
10181,1,104,58,8,34,53.83,1830.22,Shipped,Small
10192,6,105,58,41,47,53.83,2530.01,Shipped,Small
10204,12,106,58,75,45,49.81,2241.45,Shipped,Small
10212,5,139,58,24,45,53.33,2399.85,Shipped,Small
10226,3,182,58,56,36,43.27,1557.72,Shipped,Small
10241,10,157,58,84,21,40.25,845.25,Shipped,Small
10266,1,110,58,71,28,48.3,1352.4,Shipped,Small
10278,1,158,58,85,35,45.28,1584.8,Shipped,Small
10288,13,183,58,66,50,52.32,2616.0,Shipped,Small
10301,3,159,58,86,22,51.32,1129.04,Shipped,Small
10311,8,114,58,24,45,49.3,2218.5,Shipped,Small
10321,5,46,58,22,48,42.26,2028.48,Shipped,Small
10332,5,160,58,78,20,87.96,1759.2,Shipped,Small
10343,6,21,58,2,27,36.21,977.67,Shipped,Small
10367,11,184,58,4,38,38.5,1463.0,Resolved,Small
10379,3,185,58,24,32,100.0,3970.56,Shipped,Medium
10407,10,186,58,62,64,40.25,2576.0,On Hold,Small
10420,13,203,58,21,37,60.37,2233.69,In Process,Small
10106,4,187,59,87,28,88.63,2481.64,Shipped,Small
10120,10,55,59,11,39,100.0,4651.53,Shipped,Medium
10133,5,210,59,24,41,94.1,3858.1,Shipped,Medium
10145,16,4,59,4,40,87.54,3501.6,Shipped,Medium
10168,11,6,59,6,49,100.0,6433.7,Shipped,Medium
10210,9,56,59,45,27,98.48,2658.96,Shipped,Small
10223,11,11,59,11,34,100.0,3608.76,Shipped,Medium
10235,5,211,59,58,23,96.29,2214.67,Shipped,Small
10250,6,190,59,62,31,88.63,2747.53,Shipped,Small
10262,1,191,59,24,34,97.38,3310.92,Cancelled,Medium
10275,11,15,59,15,25,95.2,2380.0,Shipped,Small
10284,3,192,59,86,22,100.0,2310.88,Shipped,Small
10297,6,212,59,76,32,100.0,4061.76,Shipped,Medium
10308,9,18,59,48,31,100.0,3493.7,Shipped,Medium
10316,1,80,59,60,25,100.0,2872.25,Shipped,Small
10328,14,234,59,87,47,87.54,4114.38,Shipped,Medium
10339,7,59,59,36,21,50.65,1063.65,Shipped,Small
10353,2,213,59,89,28,71.73,2008.44,Shipped,Small
10374,3,60,59,29,46,94.1,4328.6,Shipped,Medium
10386,11,197,59,24,33,41.71,1376.43,Resolved,Small
10398,16,198,59,2,43,100.0,5552.16,Shipped,Medium
10401,5,214,59,13,38,96.29,3659.02,On Hold,Medium
10416,6,199,59,71,47,88.63,4165.61,Shipped,Medium
10101,3,207,60,73,45,31.2,1404.0,Shipped,Small
10110,3,179,60,78,20,35.51,710.2,Shipped,Small
10124,2,167,60,85,45,37.84,1702.8,Shipped,Small
10149,7,169,60,83,36,33.19,1194.84,Shipped,Small
10162,5,170,60,5,37,27.22,1007.14,Shipped,Small
10173,9,156,60,87,31,31.53,977.43,Shipped,Small
10182,6,104,60,40,39,36.84,1436.76,Shipped,Small
10193,10,171,60,88,26,29.21,759.46,Shipped,Small
10205,5,172,60,24,32,37.17,1189.44,Shipped,Small
10214,3,201,60,26,20,34.19,683.8,Shipped,Small
10227,6,173,60,31,42,29.21,1226.82,Shipped,Small
10243,1,208,60,65,33,29.54,974.82,Shipped,Small
10280,12,42,60,37,20,28.88,577.6,Shipped,Small
10288,1,183,60,66,29,38.17,1106.93,Shipped,Small
10304,16,44,60,39,23,30.2,694.6,Shipped,Small
10312,13,45,60,40,39,29.54,1152.06,Shipped,Small
10322,3,46,60,41,20,100.0,2624.0,Shipped,Small
10332,6,160,60,78,45,81.91,3685.95,Shipped,Medium
10344,6,202,60,68,20,35.18,703.6,Shipped,Small
10356,5,161,60,3,48,100.0,9720.0,Shipped,Large
10367,13,184,60,4,23,36.29,834.67,Resolved,Small
10380,4,177,60,24,32,70.56,2257.92,Shipped,Small
10391,8,52,60,43,33,100.0,8344.71,Shipped,Large
10409,1,209,60,66,61,29.54,1801.94,Shipped,Small
10420,1,203,60,21,45,26.88,1209.6,In Process,Small
10107,7,1,61,1,38,83.03,3155.14,Shipped,Medium
10120,5,55,61,11,34,83.79,2848.86,Shipped,Small
10134,7,3,61,3,43,83.03,3570.29,Shipped,Medium
10145,11,4,61,4,47,83.03,3902.41,Shipped,Medium
10158,1,5,61,18,22,67.03,1474.66,Shipped,Small
10168,6,6,61,6,29,75.41,2186.89,Shipped,Small
10180,14,7,61,7,28,68.55,1919.4,Shipped,Small
10188,6,8,61,8,40,91.4,3656.0,Shipped,Medium
10201,7,9,61,9,25,73.88,1847.0,Shipped,Small
10210,4,56,61,45,30,61.7,1851.0,Shipped,Small
10223,6,11,61,11,38,69.31,2633.78,Shipped,Small
10236,3,57,61,46,36,87.6,3153.6,Shipped,Medium
10250,1,190,61,62,32,87.6,2803.2,Shipped,Small
10263,7,14,61,14,37,62.46,2311.02,Shipped,Small
10275,6,15,61,15,30,79.98,2399.4,Shipped,Small
10285,11,16,61,16,39,70.08,2733.12,Shipped,Small
10297,1,212,61,76,32,65.51,2096.32,Shipped,Small
10308,4,18,61,48,47,63.22,2971.34,Shipped,Small
10318,6,19,61,19,26,86.83,2257.58,Shipped,Small
10329,4,20,61,1,37,94.43,3493.91,Shipped,Medium
10340,8,21,61,54,55,79.98,4398.9,Shipped,Medium
10363,8,116,61,74,21,100.0,3595.62,Shipped,Medium
10375,9,23,61,15,23,100.0,2443.29,Shipped,Small
10389,2,24,61,38,49,81.4,3988.6,Shipped,Medium
10402,3,61,61,10,59,87.6,5168.4,Shipped,Medium
10416,1,199,61,71,32,87.6,2803.2,Shipped,Small
10105,9,63,62,49,43,100.0,6341.21,Shipped,Medium
10117,3,118,62,27,41,100.0,5189.78,Shipped,Medium
10129,9,65,62,50,45,100.0,6027.75,Shipped,Medium
10142,6,120,62,40,33,100.0,3366.0,Shipped,Medium
10153,5,121,62,24,40,100.0,5456.4,Shipped,Medium
10167,16,68,62,38,33,100.0,3812.16,Cancelled,Medium
10177,7,220,62,77,50,100.0,6083.0,Shipped,Medium
10185,7,70,62,51,30,100.0,3170.7,Shipped,Medium
10197,13,71,62,54,41,100.0,4534.6,Shipped,Medium
10208,7,123,62,31,35,100.0,4301.15,Shipped,Medium
10221,1,221,62,57,49,100.0,6804.63,Shipped,Medium
10232,4,222,62,60,46,100.0,5652.94,Shipped,Medium
10248,10,74,62,1,48,100.0,6960.48,Cancelled,Medium
10261,8,75,62,44,36,100.0,4512.6,Shipped,Medium
10273,11,76,62,57,22,100.0,2784.76,Shipped,Small
10283,13,77,62,58,42,100.0,5316.36,Shipped,Medium
10293,2,128,62,37,21,100.0,2941.89,Shipped,Small
10306,7,79,62,78,29,100.0,3207.4,Shipped,Medium
10315,6,238,62,15,35,100.0,4215.05,Shipped,Medium
10326,4,224,62,25,41,100.0,4333.29,Shipped,Medium
10337,4,82,62,28,29,71.97,2087.13,Shipped,Small
10350,7,83,62,24,34,50.33,1711.22,Shipped,Small
10372,8,137,62,36,37,100.0,3910.53,Shipped,Medium
10384,3,86,62,5,28,80.54,2255.12,Shipped,Small
10396,6,142,62,40,49,100.0,5720.75,Shipped,Medium
10414,10,89,62,59,23,100.0,3335.23,On Hold,Medium
10101,2,207,63,73,46,53.76,2472.96,Shipped,Small
10110,2,179,63,78,39,44.35,1729.65,Shipped,Small
10124,1,167,63,85,22,45.25,995.5,Shipped,Small
10149,6,169,63,83,49,49.28,2414.72,Shipped,Small
10162,4,170,63,5,43,36.29,1560.47,Shipped,Small
10173,8,156,63,87,27,41.22,1112.94,Shipped,Small
10182,5,104,63,40,31,36.74,1138.94,Shipped,Small
10193,9,171,63,88,20,50.62,1012.4,Shipped,Small
10205,4,172,63,24,24,38.08,913.92,Shipped,Small
10214,2,201,63,26,49,47.94,2349.06,Shipped,Small
10227,5,173,63,31,24,48.38,1161.12,Shipped,Small
10244,9,174,63,24,39,45.25,1764.75,Shipped,Small
10255,2,215,63,84,37,45.7,1690.9,Shipped,Small
10280,11,42,63,37,45,47.49,2137.05,Shipped,Small
10289,4,176,63,8,45,48.38,2177.1,Shipped,Small
10304,15,44,63,39,44,39.42,1734.48,Shipped,Small
10312,12,45,63,40,23,37.63,865.49,Shipped,Small
10322,4,46,63,41,30,100.0,3500.1,Shipped,Medium
10332,10,160,63,78,26,85.52,2223.52,Shipped,Small
10345,1,202,63,47,43,53.76,2311.68,Shipped,Small
10356,7,161,63,3,26,31.86,828.36,Shipped,Small
10367,12,184,63,4,28,30.59,856.52,Resolved,Small
10380,5,177,63,24,27,68.35,1845.45,Shipped,Small
10391,1,52,63,43,24,100.0,4042.08,Shipped,Medium
10421,2,203,63,40,40,45.7,1828.0,In Process,Small
10103,1,27,64,18,36,100.0,3680.28,Shipped,Medium
10114,5,90,64,63,21,100.0,2925.09,Shipped,Small
10126,1,29,64,26,27,100.0,3415.77,Shipped,Medium
10140,1,30,64,6,47,100.0,5105.14,Shipped,Medium
10151,8,146,64,61,42,100.0,5098.8,Shipped,Medium
10165,17,122,64,27,32,100.0,4661.76,Shipped,Medium
10175,6,33,64,50,28,100.0,2969.96,Shipped,Small
10184,11,70,64,82,24,100.0,3496.32,Shipped,Medium
10194,1,35,64,31,49,100.0,5760.93,Shipped,Medium
10207,12,92,64,65,46,100.0,6819.04,Shipped,Medium
10217,1,93,64,66,28,100.0,3148.88,Shipped,Medium
10229,6,94,64,40,48,100.0,5704.32,Shipped,Medium
10246,10,126,64,24,29,100.0,3520.6,Shipped,Medium
10259,9,40,64,66,47,100.0,5285.62,Shipped,Medium
10271,10,127,64,40,43,100.0,5605.05,Shipped,Medium
10281,6,95,64,19,25,100.0,2779.5,Shipped,Small
10291,1,43,64,38,48,100.0,5398.08,Shipped,Medium
10305,10,96,64,16,24,100.0,3189.6,Shipped,Medium
10313,4,97,64,32,42,100.0,5581.8,Shipped,Medium
10324,2,81,64,12,31,100.0,3820.44,Shipped,Medium
10334,5,98,64,25,42,100.0,5528.04,On Hold,Medium
10348,1,80,64,26,37,100.0,5981.42,Shipped,Medium
10358,7,49,64,24,41,100.0,5684.65,Shipped,Medium
10371,5,130,64,40,20,100.0,3449.4,Shipped,Medium
10382,3,51,64,40,20,100.0,2654.4,Shipped,Small
10412,10,148,64,24,70,100.0,8498.0,Shipped,Large
10425,9,54,64,15,49,100.0,5510.54,In Process,Medium
10108,15,99,65,67,35,58.87,2060.45,Shipped,Small
10121,2,2,65,2,32,76.88,2460.16,Shipped,Small
10135,16,101,65,40,29,61.64,1787.56,Shipped,Small
10145,3,4,65,4,27,60.95,1645.65,Shipped,Small
10159,11,5,65,5,27,80.34,2169.18,Shipped,Small
10169,11,103,65,43,38,74.11,2816.18,Shipped,Small
10180,6,7,65,7,35,72.03,2521.05,Shipped,Small
10190,3,241,65,24,42,76.19,3199.98,Shipped,Medium
10211,11,10,65,10,21,63.72,1338.12,Shipped,Small
10224,4,134,65,7,37,80.34,2972.58,Shipped,Small
10237,4,12,65,12,26,79.65,2070.9,Shipped,Small
10252,8,225,65,10,47,65.8,3092.6,Shipped,Medium
10264,6,231,65,59,37,65.1,2408.7,Shipped,Small
10276,12,111,65,72,46,75.49,3472.54,Shipped,Medium
10285,3,16,65,16,38,59.56,2263.28,Shipped,Small
10299,6,17,65,17,33,66.49,2194.17,Shipped,Small
10309,2,18,65,18,24,56.1,1346.4,Shipped,Small
10319,7,115,65,80,31,81.73,2533.63,Shipped,Small
10330,1,228,65,67,42,81.03,3403.26,Shipped,Medium
10341,6,21,65,20,32,100.0,3307.2,Shipped,Medium
10355,3,229,65,24,41,70.65,2896.65,Shipped,Small
10363,14,116,65,74,43,61.23,2632.89,Shipped,Small
10375,14,23,65,15,20,100.0,2046.0,Shipped,Small
10390,4,163,65,40,35,65.13,2279.55,Shipped,Small
10403,4,25,65,23,27,79.65,2150.55,Shipped,Small
10110,11,179,66,78,43,78.15,3360.45,Shipped,Medium
10124,10,167,66,85,32,72.7,2326.4,Shipped,Small
10148,4,154,66,43,21,73.6,1545.6,Shipped,Small
10161,3,155,66,79,20,100.0,2144.6,Shipped,Small
10172,1,156,66,14,22,74.51,1639.22,Shipped,Small
10182,14,104,66,40,36,73.6,2649.6,Shipped,Small
10192,2,105,66,41,46,83.6,3845.6,Shipped,Medium
10204,8,106,66,75,47,96.32,4527.04,Shipped,Medium
10212,1,139,66,24,45,88.14,3966.3,Shipped,Medium
10227,14,173,66,31,47,88.14,4142.58,Shipped,Medium
10241,6,157,66,84,47,94.5,4441.5,Shipped,Medium
10267,3,239,66,75,38,87.24,3315.12,Shipped,Medium
10279,3,240,66,24,49,79.97,3918.53,Shipped,Medium
10288,9,183,66,66,35,80.87,2830.45,Shipped,Small
10302,5,67,66,23,49,100.0,5298.86,Shipped,Medium
10311,4,114,66,24,28,93.6,2620.8,Shipped,Small
10321,1,46,66,22,30,72.7,2181.0,Shipped,Small
10332,7,160,66,78,39,86.72,3382.08,Shipped,Medium
10346,1,48,66,85,25,100.0,2876.75,Shipped,Small
10368,2,242,66,40,40,100.0,4107.2,Shipped,Medium
10380,6,177,66,24,36,37.5,1350.0,Shipped,Small
10407,6,186,66,62,76,94.5,7182.0,On Hold,Large
10420,9,203,66,21,39,100.0,3933.93,In Process,Medium
10104,10,135,67,24,44,39.6,1742.4,Shipped,Small
10114,1,90,67,63,24,30.06,721.44,Shipped,Small
10127,12,119,67,75,39,38.19,1489.41,Shipped,Small
10141,6,145,67,74,21,42.43,891.03,Shipped,Small
10151,4,146,67,61,30,40.31,1209.3,Shipped,Small
10165,13,122,67,27,27,31.82,859.14,Shipped,Small
10175,2,33,67,50,37,31.12,1151.44,Shipped,Small
10184,7,70,67,82,42,31.82,1336.44,Shipped,Small
10195,7,35,67,48,32,28.29,905.28,Shipped,Small
10207,8,92,67,65,42,29.7,1247.4,Shipped,Small
10219,3,147,67,83,21,40.31,846.51,Shipped,Small
10229,2,94,67,40,33,32.88,1085.04,Shipped,Small
10246,6,126,67,24,49,36.07,1767.43,Shipped,Small
10259,5,40,67,66,31,33.24,1030.44,Shipped,Small
10271,6,127,67,40,38,41.72,1585.36,Shipped,Small
10281,2,95,67,19,20,40.66,813.2,Shipped,Small
10292,9,43,67,1,39,30.06,1172.34,Shipped,Small
10305,6,96,67,16,48,31.47,1510.56,Shipped,Small
10314,15,97,67,79,39,37.13,1448.07,Shipped,Small
10324,9,81,67,12,30,100.0,3338.1,Shipped,Medium
10335,2,98,67,40,33,37.13,1225.29,Shipped,Small
10349,3,141,67,75,36,37.13,1336.68,Shipped,Small
10358,4,49,67,24,36,82.94,2985.84,Shipped,Small
10371,8,130,67,40,45,100.0,5545.8,Shipped,Medium
10383,3,206,67,24,40,100.0,6089.6,Shipped,Medium
10394,6,223,67,24,46,38.9,1789.4,Shipped,Small
10412,6,148,67,24,30,36.07,1082.1,Shipped,Small
10425,5,54,67,15,31,33.24,1030.44,In Process,Small
10106,13,187,68,87,49,74.68,3659.32,Shipped,Medium
10119,4,64,68,20,41,59.6,2443.6,Shipped,Small
10131,5,188,68,89,35,67.14,2349.9,Shipped,Small
10143,8,66,68,51,27,60.97,1646.19,Shipped,Small
10155,6,67,68,17,23,72.62,1670.26,Shipped,Small
10167,2,68,68,38,21,69.88,1467.48,Cancelled,Small
10178,5,69,68,52,34,80.84,2748.56,Shipped,Small
10186,2,70,68,53,22,69.2,1522.4,Shipped,Small
10198,5,189,68,67,48,67.82,3255.36,Shipped,Medium
10209,1,72,68,55,43,82.21,3535.03,Shipped,Medium
10222,5,73,68,56,32,81.53,2608.96,Shipped,Small
10249,1,233,68,34,20,67.82,1356.4,Shipped,Small
10262,10,191,68,24,24,67.14,1611.36,Cancelled,Small
10274,2,76,68,42,40,65.08,2603.2,Shipped,Small
10284,12,192,68,86,30,73.99,2219.7,Shipped,Small
10296,8,193,68,90,21,71.25,1496.25,Shipped,Small
10307,2,79,68,30,25,75.36,1884.0,Shipped,Small
10316,10,80,68,60,34,63.71,2166.14,Shipped,Small
10328,1,234,68,87,48,58.92,2828.16,Shipped,Small
10339,12,59,68,36,55,100.0,6214.45,Shipped,Medium
10351,5,196,68,50,25,74.68,1867.0,Shipped,Small
10373,7,85,68,61,38,70.44,2676.72,Shipped,Small
10386,1,197,68,24,39,55.96,2182.44,Resolved,Small
10398,3,198,68,2,28,57.55,1611.4,Shipped,Small
10400,2,88,68,62,24,61.66,1479.84,Shipped,Small
10415,1,235,68,88,21,67.82,1424.22,Disputed,Small
10110,10,179,69,78,46,100.0,5942.28,Shipped,Medium
10124,9,167,69,85,25,93.95,2348.75,Shipped,Small
10148,3,154,69,43,34,100.0,4392.12,Shipped,Medium
10161,2,155,69,79,25,100.0,2759.75,Shipped,Small
10173,16,156,69,87,23,100.0,2728.03,Shipped,Small
10182,13,104,69,40,20,100.0,2395.8,Shipped,Small
10192,1,105,69,41,23,100.0,3052.33,Shipped,Medium
10204,7,106,69,75,42,100.0,4242.0,Shipped,Medium
10213,3,237,69,53,27,100.0,2790.45,Shipped,Small
10227,13,173,69,31,33,100.0,4340.49,Shipped,Medium
10241,5,157,69,84,28,98.65,2762.2,Shipped,Small
10267,2,239,69,75,43,100.0,4645.72,Shipped,Medium
10279,2,240,69,24,48,100.0,5580.96,Shipped,Medium
10288,8,183,69,66,48,100.0,6539.04,Shipped,Medium
10302,4,67,69,23,45,100.0,5548.95,Shipped,Medium
10311,3,114,69,24,43,100.0,4595.41,Shipped,Medium
10332,11,160,69,78,44,42.26,1859.44,Shipped,Small
10346,5,48,69,85,24,87.24,2093.76,Shipped,Small
10368,5,242,69,40,31,100.0,4223.13,Shipped,Medium
10380,7,177,69,24,44,36.29,1596.76,Shipped,Small
10407,5,186,69,62,59,98.65,5820.35,On Hold,Medium
10420,8,203,69,21,55,96.3,5296.5,In Process,Medium
10109,6,152,70,46,29,32.1,930.9,Shipped,Small
10122,4,100,70,68,39,30.96,1207.44,Shipped,Small
10135,1,101,70,40,20,35.87,717.4,Shipped,Small
10147,1,102,70,42,25,42.67,1066.75,Shipped,Small
10160,2,138,70,55,42,37.0,1554.0,Shipped,Small
10171,4,156,70,44,36,35.49,1277.64,Shipped,Small
10181,8,104,70,8,37,42.67,1578.79,Shipped,Small
10192,13,105,70,41,30,30.59,917.7,Shipped,Small
10203,2,106,70,24,21,37.0,777.0,Shipped,Small
10212,12,139,70,24,34,43.42,1476.28,Shipped,Small
10225,3,107,70,70,42,36.63,1538.46,Shipped,Small
10239,2,149,70,61,20,44.56,891.2,Shipped,Small
10253,7,109,70,23,40,42.67,1706.8,Cancelled,Small
10266,8,110,70,71,34,40.4,1373.6,Shipped,Small
10278,8,158,70,85,31,38.89,1205.59,Shipped,Small
10287,6,112,70,70,36,39.65,1427.4,Shipped,Small
10301,10,159,70,86,48,34.36,1649.28,Shipped,Small
10310,4,114,70,69,33,41.91,1383.03,Shipped,Small
10321,12,46,70,22,37,33.23,1229.51,Shipped,Small
10331,13,160,70,46,27,42.24,1140.48,Shipped,Small
10342,9,21,70,11,39,40.4,1575.6,Shipped,Small
10355,4,229,70,24,36,38.52,1386.72,Shipped,Small
10367,2,184,70,4,36,100.0,5018.4,Resolved,Medium
10378,7,185,70,24,41,100.0,5856.85,Shipped,Medium
10390,5,163,70,40,37,100.0,4894.73,Shipped,Medium
10405,2,151,70,84,47,44.56,2094.32,Shipped,Small
10419,7,117,70,20,15,42.67,640.05,Shipped,Small
10105,4,63,71,49,44,72.58,3193.52,Shipped,Medium
